Fecha de despacho Solicitada,node_id,n_pedidos,monto_total_nodo_dia,volumen_total_nodo_dia_m3,peso_total_nodo_dia_kg,lat_final,lon_final,direccion_normalizada,node_id_deposito,lat_deposito,lon_deposito,fecha,uso_capacidad_vol_pct,uso_capacidad_peso_pct,excede_volumen_camion,excede_peso_camion,dist_deposito_km,angulo_rad,angulo_grados,carga_relativa_max,cluster_id_global,cluster_id_dia,vol_acum_cluster,peso_acum_cluster,nodos_acum_cluster
2026-12-03,440,1,73082,1.450181,222.207,-33.393217,-70.544274,Av. Las Condes 180,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.0322262444444444,0.0296276,False,False,13.80998432855826,0.2351856518552615,13.475145253339631,0.0322262444444444,2,1,2.6343889999999996,396.418,7
2026-12-03,351,1,158204,0.866797,120.397,-33.3964731,-70.5674161,Av. Kennedy 6395,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.0192621555555555,0.0160529333333333,False,False,11.647794917855858,0.2531670448625547,14.50540318242355,0.0192621555555555,2,1,3.5011859999999997,516.815,8
2026-12-03,466,1,260585,2.018805,255.632,-33.38904613999576,-70.54005416426546,Av. Las Condes 599,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.0448623333333333,0.0340842666666666,False,False,14.318723105197344,0.2553807276129263,14.632237861200736,0.0448623333333333,2,1,5.519990999999999,772.4470000000001,9
2026-12-03,359,1,187109,2.218962,256.803,-33.3938224,-70.5593847,Av. Kennedy 7331,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.0493102666666666,0.0342404,False,False,12.447416864781822,0.2573603358083153,14.745661055886046,0.0493102666666666,2,1,7.738952999999999,1029.25,10
2026-12-03,215,1,200870,0.848647,167.541,-33.38621719285714,-70.67873796428572,Av. Independencia 4637,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.0188588222222222,0.0223388,False,False,4.656730040680294,1.3666534589383683,78.30347525412407,0.0223388,2,1,8.587599999999998,1196.791,11
2026-12-03,217,1,156899,0.222291,37.419,-33.385127250000004,-70.68005207307692,Av. Independencia 4810,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.0049397999999999,0.0049891999999999,False,False,4.7574685449359695,1.4017501297491868,80.31436636654394,0.0049891999999999,2,1,8.809890999999999,1234.21,12
2026-12-03,1960,1,174809,1.731742,205.491,-33.4302699,-70.7676359,Calle San Antonio 1509,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.0384831555555555,0.0273988,False,False,7.463327000747122,-3.1069417828683377,181.98534864879284,0.0384831555555555,2,1,10.541633,1439.701,13
2026-12-03,780,1,140619,4.252727,550.225,-33.473179228571425,-70.7378717755102,Av. Pajaritos 5435,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.0945050444444444,0.0733633333333333,False,False,6.917151710581503,-2.4069954306447405,222.08932051678232,0.0945050444444444,2,1,14.79436,1989.926,14
2026-12-03,783,1,325781,0.237597,62.264,-33.488076083068606,-70.75138480605311,Av. Pajaritos 5796,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.0052799333333333,0.0083018666666666,False,False,8.986561577469816,-2.3843498784797683,223.38681508057857,0.0083018666666666,2,1,15.031956999999998,2052.19,15
2026-12-03,795,1,124770,0.929949,130.326,-33.488076083068606,-70.75138480605311,Av. Pajaritos 7516,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.0206655333333333,0.0173767999999999,False,False,8.986561577469816,-2.3843498784797683,223.38681508057857,0.0206655333333333,2,1,15.961905999999999,2182.516,16
2026-12-03,805,1,112448,0.6149249999999999,114.05,-33.488076083068606,-70.75138480605311,Av. Pajaritos 9174,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.0136649999999999,0.0152066666666666,False,False,8.986561577469816,-2.3843498784797683,223.38681508057857,0.0152066666666666,2,1,16.576831,2296.5660000000003,17
2026-12-03,766,1,88539,1.00603,197.406,-33.4931941,-70.7560064,Av. Pajaritos 3626,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.0223562222222222,0.0263208,False,False,9.696980697708032,-2.378620530823434,223.7150825206497,0.0263208,2,1,17.582860999999998,2493.972,18
2026-12-03,860,1,126552,0.2453679999999999,52.419,-33.4830035967742,-70.7436999967742,Av. Providencia 178,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.0054526222222222,0.0069891999999999,False,False,8.093627468326387,-2.3642295237209203,224.5396264905665,0.0069891999999999,3,2,0.2453679999999999,52.419,1
2026-12-03,744,1,107390,4.894504,609.031,-33.5179575,-70.7573922,Av. Pajaritos 1016,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.1087667555555555,0.0812041333333333,False,False,11.978958641700142,-2.2300662289971656,232.22661704380744,0.1087667555555555,3,2,5.139872,661.4499999999999,2
2026-12-03,1491,1,247085,1.056657,190.88,-33.49913642756964,-70.72387225161702,Calle Arturo Prat 2589,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.0234812666666666,0.0254506666666666,False,False,8.660233363672026,-2.042947201482696,242.9477475869789,0.0254506666666666,3,2,6.196529,852.3299999999999,3
2026-12-03,510,1,113234,0.408974,59.343,-33.4545525,-70.6933263,Av. Libertador Bernardo O Higgins 4192,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.0090883111111111,0.0079124,False,False,3.0616474142273624,-1.790513635786576,257.41112550880496,0.0090883111111111,3,2,6.605503,911.6729999999999,4
2026-12-03,2108,1,242231,1.086861,173.384,-33.438971360737774,-70.68787532598256,Calle Santo Domingo 6777,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.0241524666666666,0.0231178666666666,False,False,1.278476816175445,-1.6224558568154024,267.04012695819563,0.0241524666666666,3,2,7.6923639999999995,1085.0569999999998,5
2026-12-03,2126,2,349503,2.901367,417.343,-33.438971360737774,-70.68787532598256,Calle Santo Domingo 9121,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.0644748222222222,0.0556457333333333,False,False,1.278476816175445,-1.6224558568154024,267.04012695819563,0.0644748222222222,3,2,10.593731,1502.3999999999999,6
2026-12-03,2205,1,124759,2.21725,261.691,-33.5575823,-70.6779859,Gran Avenida José Miguel Carrera 1084,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.0492722222222222,0.0348921333333333,False,False,14.491881504280888,-1.4994675770901216,274.0868363160286,0.0492722222222222,3,2,12.810981,1764.091,7
2026-12-03,665,1,283566,0.22448,56.143,-33.432762,-70.686501,Av. Mapocho 6648,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.0049884444444444,0.0074857333333333,False,False,0.5912904207394205,-1.4239912550442368,278.41131102242804,0.0074857333333333,3,2,13.035461,1820.234,8
2026-12-03,112,1,168422,0.481125,96.304,-33.49774282013423,-70.67137071879195,Av. Departamental 2287,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.0106916666666666,0.0128405333333333,False,False,7.950572972079986,-1.348093284907123,282.7599443848946,0.0128405333333333,3,2,13.516586,1916.538,9
2026-12-03,1124,1,219322,0.644218,128.115,-33.53269003199999,-70.59448258,Av. Vicuña Mackenna 8405,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.0143159555555555,0.017082,False,False,14.523262922181557,-0.84797552566546,311.41458124898173,0.017082,3,2,14.160804,2044.653,10
2026-12-03,2052,1,200092,0.6539229999999999,144.74,-33.46971150355578,-70.64855318455172,Calle San Diego 6019,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.0145316222222222,0.0192986666666666,False,False,5.912522132047328,-0.8285910558677313,312.5252295564904,0.0192986666666666,3,2,14.814727000000001,2189.393,11
2026-12-03,2068,1,138778,2.703977,358.37,-33.46971150355578,-70.64855318455172,Calle San Diego 9161,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.0600883777777777,0.0477826666666666,False,False,5.912522132047328,-0.8285910558677313,312.5252295564904,0.0600883777777777,3,2,17.518704,2547.763,12
2026-12-03,988,1,156474,0.32269,73.911,-33.470603450000006,-70.6422032,Av. Santa Rosa 5626,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.0071708888888888,0.0098548,False,False,6.362376325746538,-0.7631883069702371,316.2725310368707,0.0098548,3,2,17.841394,2621.674,13
2026-12-03,418,1,118942,4.239399,505.552,-33.5223756,-70.5788854,Av. La Florida 7678,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.0942088666666666,0.0674069333333333,False,False,14.574338325274768,-0.7190634011690227,318.8007019106926,0.0942088666666666,3,2,22.080793,3127.226,14
2026-12-03,380,1,170357,2.785992,391.82,-33.519235429031845,-70.58115079491817,Av. La Florida 1002,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.0619109333333333,0.0522426666666666,False,False,14.17700515083564,-0.7128579922794855,319.1562456502161,0.0619109333333333,3,2,24.866785,3519.0460000000003,15
2026-12-03,386,1,144689,0.905824,185.289,-33.519235429031845,-70.58115079491817,Av. La Florida 2133,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.0201294222222222,0.0247051999999999,False,False,14.17700515083564,-0.7128579922794855,319.1562456502161,0.0247051999999999,3,2,25.772609,3704.335,16
2026-12-03,1257,1,43659,1.214056,215.678,-33.5158876737604,-70.58408346247862,Avenida La Florida 3026,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.0269790222222222,0.0287570666666666,False,False,13.720519102456656,-0.7083350402067556,319.41539171492343,0.0287570666666666,3,2,26.986665,3920.013,17
2026-12-03,1479,1,202595,1.89532,289.606,-33.460701875000005,-70.6473110625,Calle Arturo Prat 1187,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.0421182222222222,0.0386141333333333,False,False,5.234161007418301,-0.6933907685579788,320.27163540829537,0.0421182222222222,3,2,28.881985,4209.619,18
2026-12-03,1593,1,127911,0.93725,124.317,-33.4394687125,-70.67269285,Calle Catedral 2615,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.0208277777777777,0.0165756,False,False,1.8995850379577688,-0.6877056012967391,320.59737149819034,0.0208277777777777,4,3,0.93725,124.317,1
2026-12-03,569,1,145322,0.577669,83.3,-33.49707804581206,-70.59790889427815,Av. Macul 7795,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.0128370888888888,0.0111066666666666,False,False,11.34095625913535,-0.6616123279959855,322.0924059320049,0.0128370888888888,4,3,1.514919,207.617,2
2026-12-03,1052,1,94377,0.855742,127.681,-33.5145717,-70.5596454,Av. Tobalaba 5892,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.0190164888888888,0.0170241333333333,False,False,15.294832662831563,-0.5987543305914891,325.6939038919268,0.0190164888888888,4,3,2.370661,335.298,3
2026-12-03,712,1,84124,0.022742,6.409000000000001,-33.45799120274538,-70.64211682398948,Av. Matta 4672,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.0005053777777777,0.0008545333333333,False,False,5.391488480207241,-0.5940643214956075,325.9626216189988,0.0008545333333333,4,3,2.393403,341.707,4
2026-12-03,742,1,41473,0.074223,17.982,-33.45799120274538,-70.64211682398948,Av. Matta 9543,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.0016493999999999,0.0023975999999999,False,False,5.391488480207241,-0.5940643214956075,325.9626216189988,0.0023975999999999,4,3,2.467626,359.68899999999996,5
2026-12-03,1508,1,212161,1.135991,188.514,-33.452475519393765,-70.64863131734094,Calle Arturo Prat 4852,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.0252442444444444,0.0251352,False,False,4.5369039656375625,-0.5739804777944114,327.11334109947774,0.0252442444444444,4,3,3.603617,548.203,6
2026-12-03,546,1,156946,1.40959,246.656,-33.47767395176471,-70.59879762117647,Av. Macul 2508,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.0313242222222222,0.0328874666666666,False,False,9.92643079925796,-0.5159656796170025,330.43734418434656,0.0328874666666666,4,3,5.0132069999999995,794.8589999999999,7
2026-12-03,1483,1,123558,0.226307,28.967,-33.44686055,-70.64992026,Calle Arturo Prat 175,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.0050290444444444,0.0038622666666666,False,False,4.08173382409322,-0.4784300952038556,332.5879747527769,0.0050290444444444,4,3,5.239514,823.8259999999999,8
2026-12-03,1630,1,125517,0.63953,113.683,-33.438738201983064,-70.66443720992424,Calle Catedral 9181,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.0142117777777777,0.0151577333333333,False,False,2.4616278927762467,-0.4577357658184586,333.7736724864137,0.0151577333333333,4,3,5.8790439999999995,937.5089999999999,9
2026-12-03,1661,1,137864,1.718718,278.701,-33.439644149230105,-70.66251983715254,Calle Compañía de Jesús 5241,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.0381937333333333,0.0371601333333333,False,False,2.66604855565573,-0.45648017477536,333.8456125539777,0.0381937333333333,4,3,7.5977619999999995,1216.21,10
2026-12-03,1076,1,54521,3.005691,379.049,-33.4912094,-70.556329,Av. Tobalaba 9986,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.0667931333333333,0.0505398666666666,False,False,14.063657128559306,-0.4528920937721662,334.05119445201177,0.0667931333333333,4,3,10.603453,1595.259,11
2026-12-03,828,1,132092,0.716423,153.987,-33.463943688,-70.606522622,Av. Pedro de Valdivia 4433,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.0159205111111111,0.0205316,False,False,8.519390568032332,-0.4240664137340171,335.7027842597922,0.0205316,4,3,11.319876,1749.246,12
2026-12-03,536,1,316038,3.169764,425.347,-33.44378662227161,-70.65086273448715,Av. Libertador Bernardo O Higgins 9819,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.0704392,0.0567129333333333,False,False,3.834868400801952,-0.4208837794355628,335.8851357728272,0.0704392,4,3,14.489640000000001,2174.593,13
2026-12-03,1180,1,192370,0.894081,164.668,-33.476078076363635,-70.57821195272727,Avenida Américo Vespucio 2389,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.0198684666666666,0.0219557333333333,False,False,11.471264478352849,-0.4191299963329786,335.9856201427867,0.0219557333333333,4,3,15.383721000000001,2339.261,14
2026-12-03,297,1,48218,0.201767,37.804,-33.45211752135792,-70.62996532946244,Av. Irarrázaval 6780,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.0044837111111111,0.0050405333333333,False,False,5.98217488386954,-0.4059093454019819,336.74310764354846,0.0050405333333333,4,3,15.585488000000002,2377.065,15
2026-12-03,302,1,82669,1.65258,231.903,-33.45211752135792,-70.62996532946244,Av. Irarrázaval 8302,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.036724,0.0309203999999999,False,False,5.98217488386954,-0.4059093454019819,336.74310764354846,0.036724,4,3,17.238068000000002,2608.968,16
2026-12-03,296,1,94985,0.745546,121.338,-33.45318911472868,-70.62371892713178,Av. Irarrázaval 640,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.0165676888888888,0.0161784,False,False,6.553908638267978,-0.3842940433311653,337.9815732251067,0.0165676888888888,4,3,17.983614000000003,2730.306,17
2026-12-03,1112,1,89405,0.6854899999999999,100.819,-33.4486153,-70.6317957,Av. Vicuña Mackenna 578,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.0152331111111111,0.0134425333333333,False,False,5.659342760676859,-0.3638760801998422,339.1514363387852,0.0152331111111111,4,3,18.669104000000004,2831.125,18
2026-12-03,169,1,178002,1.259586,232.758,-33.4685194,-70.5785103,Av. Grecia 4946,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.0279908,0.0310344,False,False,11.07532782692286,-0.3607504698113351,339.3305206224489,0.0310344,5,4,1.259586,232.758,1
2026-12-03,1549,1,172717,1.152351,159.015,-33.44046393300847,-70.65220603930719,Calle Bandera 3131,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.0256077999999999,0.021202,False,False,3.560436990853332,-0.3544206095709,339.69319489913346,0.0256077999999999,5,4,2.411937,391.773,2
2026-12-03,1583,1,204090,0.363445,89.199,-33.44046393300847,-70.65220603930719,Calle Bandera 9187,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.0080765555555555,0.0118932,False,False,3.560436990853332,-0.3544206095709,339.69319489913346,0.0118932,5,4,2.775382,480.97200000000004,3
2026-12-03,187,1,112421,3.858722,488.323,-33.474217767999995,-70.55036291280001,Av. Grecia 7712,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.0857493777777777,0.0651097333333333,False,False,13.724619355581256,-0.3289233611691994,341.1540796217476,0.0857493777777777,5,4,6.634104000000001,969.2950000000001,4
2026-12-03,258,1,121313,0.07506,20.717,-33.453654,-70.6098817,Av. Irarrázaval 2033,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.001668,0.0027622666666666,False,False,7.74885687345293,-0.3260429143052691,341.3191170701625,0.0027622666666666,5,4,6.709164,990.0120000000001,5
2026-12-03,1744,1,131223,1.707462,294.121,-33.43949515564987,-70.64953513821996,Calle Estado 8684,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.0379436,0.0392161333333333,False,False,3.7486408741037023,-0.3080661068463332,342.34911226667884,0.0392161333333333,5,4,8.416626,1284.133,6
2026-12-03,594,1,226689,3.905493,441.534,-33.450409379191655,-70.61310094459272,Av. Manuel Montt 3031,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.0867887333333333,0.0588712,False,False,7.340012934373101,-0.2997323516781162,342.826601265313,0.0867887333333333,5,4,12.322119,1725.667,7
2026-12-03,610,1,91564,0.025684,10.598,-33.450409379191655,-70.61310094459272,Av. Manuel Montt 5734,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.0005707555555555,0.0014130666666666,False,False,7.340012934373101,-0.2997323516781162,342.826601265313,0.0014130666666666,5,4,12.347803,1736.2649999999999,8
2026-12-03,2158,1,46938,0.379469,55.809,-33.436656955578805,-70.65568127045138,Calle Teatinos 4659,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.0084326444444444,0.0074411999999999,False,False,3.104696628351146,-0.2825052362668264,343.8136422715647,0.0084326444444444,5,4,12.727272000000001,1792.0739999999998,9
2026-12-03,2160,1,206162,1.260176,220.91,-33.436656955578805,-70.65568127045138,Calle Teatinos 5180,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.0280039111111111,0.0294546666666666,False,False,3.104696628351146,-0.2825052362668264,343.8136422715647,0.0294546666666666,5,4,13.987448,2012.984,10
2026-12-03,2166,1,255160,1.343641,132.448,-33.436656955578805,-70.65568127045138,Calle Teatinos 6266,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.0298586888888888,0.0176597333333333,False,False,3.104696628351146,-0.2825052362668264,343.8136422715647,0.0298586888888888,5,4,15.331089,2145.432,11
2026-12-03,2177,1,244021,0.20825,28.536,-33.436656955578805,-70.65568127045138,Calle Teatinos 7628,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.0046277777777777,0.0038048,False,False,3.104696628351146,-0.2825052362668264,343.8136422715647,0.0046277777777777,5,4,15.539339,2173.968,12
2026-12-03,843,1,153079,0.024849,9.34,-33.446682,-70.605953,Av. Pedro de Valdivia 8264,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.0005522,0.0012453333333333,False,False,7.84266427801248,-0.2318068071878531,346.7184482857332,0.0012453333333333,5,4,15.564188,2183.308,13
2026-12-03,845,1,134426,0.400368,79.17,-33.446682,-70.605953,Av. Pedro de Valdivia 8517,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.0088970666666666,0.010556,False,False,7.84266427801248,-0.2318068071878531,346.7184482857332,0.010556,5,4,15.964556,2262.478,14
2026-12-03,1834,1,298476,1.396086,158.276,-33.43731790255185,-70.64174538474282,Calle Merced 6576,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.0310241333333333,0.0211034666666666,False,False,4.364748051781916,-0.2126834073590093,347.8141383858671,0.0310241333333333,5,4,17.360642,2420.754,15
2026-12-03,1924,1,239928,0.076045,23.866,-33.43452185756808,-70.65443829443069,Calle Morandé 3761,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.0016898888888888,0.0031821333333333,False,False,3.1466191490026816,-0.2110822849803714,347.90587594064704,0.0031821333333333,5,4,17.436687,2444.62,16
2026-12-03,1939,1,229269,0.266406,74.433,-33.43452185756808,-70.65443829443069,Calle Morandé 6751,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.0059201333333333,0.0099244,False,False,3.1466191490026816,-0.2110822849803714,347.90587594064704,0.0099244,5,4,17.703093,2519.053,17
2026-12-03,1871,1,72069,0.400367,60.149,-33.436639090107406,-70.64200400967839,Calle Monjitas 4798,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.0088970444444444,0.0080198666666666,False,False,4.323141098566908,-0.1995009840453084,348.56943560549706,0.0088970444444444,5,4,18.10346,2579.2019999999998,18
2026-12-03,1891,1,77450,0.940815,161.207,-33.436639090107406,-70.64200400967839,Calle Monjitas 7974,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.020907,0.0214942666666666,False,False,4.323141098566908,-0.1995009840453084,348.56943560549706,0.0214942666666666,6,5,0.940815,161.207,1
2026-12-03,1968,1,255487,0.084659,24.278,-33.43487534738776,-70.64887247008978,Calle San Antonio 2631,0,-33.42748443128771,-70.68728138816309,2026-12-03,0.0018813111111111,0.0032370666666666,False,False,3.65777306650862,-0.1901034190448721,349.1078764177219,0.0032370666666666,6,5,1.025474,185.48499999999999,2
