fecha,ventana,cluster_id_dia,n_nodos_cluster,volumen_total_cluster_m3,peso_total_cluster_kg,num_rutas_cluster,km_totales_cluster,ruta_id,ruta,num_clientes,volumen_m3,peso_kg,km_ruta,tiempo_viaje_h,tiempo_servicio_h,descanso_h,tiempo_total_h,utilizacion_vol_pct,utilizacion_peso_pct
2026-12-03,PM,2,10,13.778,2092.646,2,52.492,1,"[0, 665, 2108, 2126, 510, 2052, 1491, 795, 805, 766, 0]",9,8.883,1483.615,28.534,1.141,1.5,0.0,2.641,98.7,49.45
2026-12-03,PM,2,10,13.778,2092.646,2,52.492,2,"[0, 744, 0]",1,4.895,609.031,23.958,0.958,0.167,0.0,1.125,54.38,20.3
2026-12-03,PM,4,15,15.995,2414.889,2,25.422,1,"[0, 1970, 1991, 1999, 2003, 2009, 1871, 1834, 1744, 1483, 712, 742, 0]",11,8.853,1350.215,12.811,0.528,1.833,0.0,2.361,98.37,45.01
2026-12-03,PM,4,15,15.995,2414.889,2,25.422,2,"[0, 1479, 1508, 536, 1891, 0]",4,7.142,1064.674,12.611,0.512,0.667,0.0,1.178,79.35,35.49
2026-12-03,PM,7,2,5.095,633.233,1,31.853,1,"[0, 418, 1052, 0]",2,5.095,633.233,31.853,1.274,0.333,0.0,1.607,56.61,21.11
2026-12-04,AM,1,15,15.221,2191.135,2,60.84,1,"[0, 1427, 1447, 1468, 200, 198, 45, 1159, 54, 344, 345, 463, 0]",11,8.463,1351.113,32.025,1.284,1.833,0.0,3.117,94.03,45.04
2026-12-04,AM,1,15,15.221,2191.135,2,60.84,2,"[0, 340, 361, 460, 446, 0]",4,6.758,840.022,28.815,1.153,0.667,0.0,1.819,75.09,28.0
2026-12-04,AM,2,15,13.904,1961.069,2,54.896,1,"[0, 637, 659, 674, 1318, 2106, 2119, 495, 520, 2028, 1493, 113, 772, 0]",12,8.985,1327.771,27.454,1.098,2.0,0.0,3.098,99.83,44.26
2026-12-04,AM,2,15,13.904,1961.069,2,54.896,2,"[0, 102, 148, 812, 0]",3,4.919,633.298,27.442,1.127,0.5,0.0,1.627,54.66,21.11
2026-12-04,AM,3,9,15.334,2258.57,2,55.113,1,"[0, 642, 648, 1619, 1669, 1670, 1382, 0]",6,7.64,1132.18,25.665,1.055,1.0,0.0,2.055,84.89,37.74
2026-12-04,AM,3,9,15.334,2258.57,2,55.113,2,"[0, 980, 984, 2255, 0]",3,7.694,1126.39,29.448,1.178,0.5,0.0,1.678,85.49,37.55
2026-12-04,AM,7,13,13.356,2049.575,2,51.375,1,"[0, 194, 257, 597, 603, 605, 612, 614, 854, 269, 172, 0]",10,8.519,1336.257,23.848,0.954,1.667,0.0,2.621,94.66,44.54
2026-12-04,AM,7,13,13.356,2049.575,2,51.375,2,"[0, 1025, 1290, 1107, 0]",3,4.836,713.318,27.527,1.101,0.5,0.0,1.601,53.74,23.78
2026-12-04,AM,8,12,15.515,2222.583,2,69.898,1,"[0, 173, 1055, 191, 137, 1058, 420, 1260, 571, 0]",8,8.658,1322.767,39.388,1.576,1.333,0.0,2.909,96.21,44.09
2026-12-04,AM,8,12,15.515,2222.583,2,69.898,2,"[0, 22, 124, 427, 134, 0]",4,6.857,899.816,30.51,1.22,0.667,0.0,1.887,76.19,29.99
2026-12-04,PM,4,13,15.538,2231.063,2,15.397,1,"[0, 2139, 2162, 1587, 1574, 1572, 1571, 1544, 1772, 1912, 0]",9,8.977,1238.069,7.535,0.303,1.5,0.0,1.803,99.75,41.27
2026-12-04,PM,4,13,15.538,2231.063,2,15.397,2,"[0, 1922, 1944, 1945, 491, 0]",4,6.561,992.994,7.862,0.314,0.667,0.0,0.981,72.9,33.1
2026-12-04,PM,5,12,15.34,2193.789,2,19.244,1,"[0, 1793, 1724, 1733, 1738, 1750, 1994, 1864, 0]",7,8.924,1210.339,9.28,0.371,1.167,0.0,1.538,99.15,40.34
2026-12-04,PM,5,12,15.34,2193.789,2,19.244,2,"[0, 536, 1697, 2013, 1805, 1880, 0]",5,6.416,983.45,9.964,0.407,0.833,0.0,1.241,71.29,32.78
2026-12-04,PM,6,12,13.166,1894.436,2,34.042,1,"[0, 1535, 1512, 1326, 719, 709, 304, 1081, 1847, 586, 0]",9,8.56,1287.157,18.12,0.752,1.5,0.0,2.252,95.11,42.91
2026-12-04,PM,6,12,13.166,1894.436,2,34.042,2,"[0, 961, 619, 1350, 0]",3,4.606,607.279,15.922,0.637,0.5,0.0,1.137,51.18,20.24
2026-12-04,PM,9,1,1.262,190.967,1,33.684,1,"[0, 433, 0]",1,1.262,190.967,33.684,1.347,0.167,0.0,1.514,14.02,6.37
2026-12-05,AM,1,11,15.813,2228.98,2,54.794,1,"[0, 1444, 1459, 920, 929, 46, 93, 1152, 475, 0]",8,8.382,1299.545,29.173,1.185,1.333,0.0,2.519,93.13,43.32
2026-12-05,AM,1,11,15.813,2228.98,2,54.794,2,"[0, 67, 340, 476, 0]",3,7.431,929.435,25.621,1.025,0.5,0.0,1.525,82.57,30.98
2026-12-05,AM,2,13,15.549,2243.659,2,75.59,1,"[0, 2117, 2125, 777, 787, 799, 1844, 210, 1908, 0]",8,8.651,1281.361,28.288,1.179,1.333,0.0,2.513,96.13,42.71
2026-12-05,AM,2,13,15.549,2243.659,2,75.59,2,"[0, 812, 91, 363, 1168, 371, 0]",5,6.898,962.298,47.302,1.892,0.833,0.0,2.725,76.64,32.08
2026-12-05,AM,4,18,14.279,2137.42,2,56.595,1,"[0, 654, 666, 669, 676, 494, 2037, 2073, 2074, 2024, 2222, 986, 0]",11,8.79,1255.465,20.53,0.821,1.833,0.0,2.655,97.67,41.85
2026-12-05,AM,4,18,14.279,2137.42,2,56.595,2,"[0, 121, 148, 2234, 2206, 2253, 1008, 36, 0]",7,5.488,881.955,36.065,1.444,1.167,0.0,2.61,60.98,29.4
2026-12-05,AM,7,16,15.995,2315.775,2,16.547,1,"[0, 243, 948, 1979, 2076, 2077, 1773, 1780, 1795, 1799, 1804, 1686, 0]",11,8.924,1412.277,9.025,0.361,1.833,0.0,2.194,99.15,47.08
2026-12-05,AM,7,16,15.995,2315.775,2,16.547,2,"[0, 1793, 1705, 1714, 1741, 1747, 0]",5,7.071,903.498,7.522,0.301,0.833,0.0,1.134,78.56,30.12
2026-12-05,AM,9,18,15.195,2261.163,2,68.999,1,"[0, 701, 715, 312, 259, 882, 607, 615, 623, 819, 1216, 180, 541, 25, 29, 0]",14,8.632,1274.156,36.374,1.466,2.333,0.0,3.799,95.91,42.47
2026-12-05,AM,9,18,15.195,2261.163,2,68.999,2,"[0, 816, 1097, 546, 1074, 0]",4,6.563,987.007,32.625,1.359,0.667,0.0,2.026,72.92,32.9
2026-12-05,PM,10,3,2.52,327.084,1,35.216,1,"[0, 1294, 137, 425, 0]",3,2.52,327.084,35.216,1.427,0.5,0.0,1.927,28.0,10.9
2026-12-05,PM,3,9,15.424,2079.016,2,45.563,1,"[0, 638, 650, 515, 1496, 1182, 0]",5,8.437,1138.497,19.906,0.796,0.833,0.0,1.63,93.75,37.95
2026-12-05,PM,3,9,15.424,2079.016,2,45.563,2,"[0, 1331, 745, 744, 751, 0]",4,6.987,940.519,25.657,1.026,0.667,0.0,1.693,77.63,31.35
2026-12-05,PM,5,5,11.317,1521.967,2,10.368,1,"[0, 642, 1599, 1634, 1656, 0]",4,8.398,1099.603,5.444,0.218,0.667,0.0,0.884,93.31,36.65
2026-12-05,PM,5,5,11.317,1521.967,2,10.368,2,"[0, 1636, 0]",1,2.918,422.364,4.924,0.197,0.167,0.0,0.364,32.43,14.08
2026-12-05,PM,6,8,15.638,2096.885,2,14.845,1,"[0, 1642, 1641, 2168, 0]",3,8.96,1118.559,6.546,0.262,0.5,0.0,0.762,99.56,37.29
2026-12-05,PM,6,8,15.638,2096.885,2,14.845,2,"[0, 492, 2175, 1933, 1950, 224, 0]",5,6.678,978.326,8.299,0.332,0.833,0.0,1.165,74.2,32.61
2026-12-05,PM,8,14,15.771,2134.849,2,27.347,1,"[0, 1866, 1877, 1879, 1883, 1817, 894, 1964, 691, 0]",8,8.915,1290.173,13.894,0.569,1.333,0.0,1.902,99.06,43.01
2026-12-05,PM,8,14,15.771,2134.849,2,27.347,2,"[0, 2018, 1536, 1507, 2043, 1843, 525, 0]",6,6.856,844.676,13.453,0.542,1.0,0.0,1.542,76.18,28.16
2026-12-06,AM,1,17,13.342,2027.926,2,56.654,1,"[0, 1426, 1435, 1449, 1463, 917, 858, 65, 62, 69, 1148, 343, 346, 1245, 1406, 0]",14,8.733,1410.809,27.432,1.097,2.333,0.0,3.431,97.03,47.03
2026-12-06,AM,1,17,13.342,2027.926,2,56.654,2,"[0, 71, 355, 448, 0]",3,4.61,617.117,29.222,1.169,0.5,0.0,1.669,51.22,20.57
2026-12-06,AM,3,16,15.014,2318.963,2,58.835,1,"[0, 1313, 1596, 519, 531, 2039, 2049, 2059, 2071, 119, 2241, 0]",10,8.937,1295.956,25.495,1.02,1.667,0.0,2.686,99.3,43.2
2026-12-06,AM,3,16,15.014,2318.963,2,58.835,2,"[0, 153, 2242, 2246, 996, 111, 1118, 0]",6,6.077,1023.007,33.34,1.334,1.0,0.0,2.334,67.52,34.1
2026-12-06,AM,4,17,15.936,2425.992,2,48.671,1,"[0, 1594, 1644, 1597, 1623, 1655, 1661, 2135, 2140, 2146, 2150, 1905, 0]",11,8.63,1291.297,7.063,0.283,1.833,0.0,2.116,95.88,43.04
2026-12-06,AM,4,17,15.936,2425.992,2,48.671,2,"[0, 648, 639, 2195, 1178, 1014, 1130, 0]",6,7.307,1134.695,41.608,1.8,1.0,0.0,2.8,81.18,37.82
2026-12-06,AM,8,8,14.157,1855.108,2,67.023,1,"[0, 840, 549, 7, 170, 175, 1063, 0]",6,7.944,1161.769,29.281,1.211,1.0,0.0,2.211,88.27,38.73
2026-12-06,AM,8,8,14.157,1855.108,2,67.023,2,"[0, 189, 1265, 0]",2,6.212,693.339,37.742,1.51,0.333,0.0,1.843,69.02,23.11
2026-12-06,PM,2,12,15.998,2257.971,2,78.261,1,"[0, 649, 684, 507, 1336, 774, 798, 808, 1182, 749, 0]",9,7.666,1224.406,24.718,0.989,1.5,0.0,2.489,85.18,40.81
2026-12-06,PM,2,12,15.998,2257.971,2,78.261,2,"[0, 943, 453, 793, 0]",3,8.331,1033.565,53.543,2.142,0.5,0.5,3.142,92.57,34.45
2026-12-06,PM,5,17,15.118,2096.482,2,16.201,1,"[0, 245, 235, 1936, 1959, 1989, 2011, 1981, 1703, 0]",8,8.859,1179.068,8.431,0.343,1.333,0.0,1.676,98.44,39.3
2026-12-06,PM,5,17,15.118,2096.482,2,16.201,2,"[0, 1417, 1554, 1561, 1583, 1775, 1799, 1695, 1721, 1722, 0]",9,6.258,917.414,7.77,0.311,1.5,0.0,1.811,69.53,30.58
2026-12-06,PM,6,11,15.593,2270.101,2,23.281,1,"[0, 1854, 1863, 1878, 1829, 1835, 0]",5,8.995,1321.488,8.767,0.351,0.833,0.0,1.184,99.95,44.05
2026-12-06,PM,6,11,15.593,2270.101,2,23.281,2,"[0, 1830, 872, 1129, 1537, 695, 691, 0]",6,6.598,948.613,14.514,0.595,1.0,0.0,1.595,73.31,31.62
2026-12-06,PM,7,15,14.801,2375.391,2,37.441,1,"[0, 700, 709, 717, 738, 1321, 1328, 1236, 625, 0]",8,8.937,1403.215,15.61,0.624,1.333,0.0,1.958,99.3,46.77
2026-12-06,PM,7,15,14.801,2375.391,2,37.441,2,"[0, 1355, 609, 616, 626, 257, 263, 1026, 0]",7,5.864,972.176,21.831,0.873,1.167,0.0,2.04,65.16,32.41
2026-12-07,AM,1,15,15.731,2311.784,2,57.875,1,"[0, 1430, 1437, 1457, 930, 1193, 329, 1144, 351, 87, 0]",9,8.934,1355.188,29.878,1.196,1.5,0.0,2.696,99.27,45.17
2026-12-07,AM,1,15,15.731,2311.784,2,57.875,2,"[0, 1037, 76, 85, 363, 366, 1168, 0]",6,6.797,956.596,27.997,1.12,1.0,0.0,2.12,75.52,31.89
2026-12-07,AM,10,11,15.06,2221.467,2,73.236,1,"[0, 278, 1066, 1071, 181, 176, 559, 408, 126, 407, 0]",9,8.473,1278.444,36.817,1.527,1.5,0.0,3.027,94.15,42.61
2026-12-07,AM,10,11,15.06,2221.467,2,73.236,2,"[0, 1218, 422, 0]",2,6.587,943.023,36.419,1.457,0.333,0.0,1.79,73.19,31.43
2026-12-07,AM,2,9,12.563,1843.19,2,58.585,1,"[0, 368, 467, 441, 443, 466, 471, 0]",6,8.745,1310.539,28.939,1.158,1.0,0.0,2.158,97.17,43.68
2026-12-07,AM,2,9,12.563,1843.19,2,58.585,2,"[0, 469, 377, 379, 0]",3,3.817,532.651,29.646,1.186,0.5,0.0,1.686,42.41,17.76
2026-12-07,AM,5,10,15.247,2402.326,2,55.407,1,"[0, 2083, 1599, 976, 2233, 2196, 998, 1002, 0]",7,8.737,1447.012,26.847,1.074,1.167,0.0,2.241,97.08,48.23
2026-12-07,AM,5,10,15.247,2402.326,2,55.407,2,"[0, 107, 2, 1001, 0]",3,6.51,955.314,28.56,1.142,0.5,0.0,1.642,72.33,31.84
2026-12-07,AM,7,14,15.364,2156.421,2,17.061,1,"[0, 2159, 1567, 1572, 1804, 1987, 1989, 1992, 0]",7,8.931,1217.137,8.292,0.332,1.167,0.0,1.498,99.23,40.57
2026-12-07,AM,7,14,15.364,2156.421,2,17.061,2,"[0, 2004, 1857, 1888, 1893, 1896, 1831, 1834, 0]",7,6.433,939.284,8.769,0.351,1.167,0.0,1.517,71.48,31.31
2026-12-07,AM,9,13,15.136,2234.393,2,38.074,1,"[0, 1084, 1087, 1095, 266, 260, 850, 608, 616, 621, 0]",9,8.891,1373.272,21.737,0.871,1.5,0.0,2.371,98.79,45.78
2026-12-07,AM,9,13,15.136,2234.393,2,38.074,2,"[0, 599, 625, 1305, 813, 0]",4,6.246,861.121,16.337,0.653,0.667,0.0,1.32,69.4,28.7
2026-12-07,PM,11,1,1.39,174.706,1,32.652,1,"[0, 426, 0]",1,1.39,174.706,32.652,1.306,0.167,0.0,1.473,15.45,5.82
2026-12-07,PM,3,10,15.442,1964.764,2,54.618,1,"[0, 205, 944, 640, 678, 2120, 2129, 782, 0]",7,8.277,1028.335,28.377,1.221,1.167,0.0,2.388,91.97,34.28
2026-12-07,PM,3,10,15.442,1964.764,2,54.618,2,"[0, 1501, 804, 746, 0]",3,7.165,936.429,26.241,1.05,0.5,0.0,1.55,79.61,31.21
2026-12-07,PM,4,8,14.164,1999.752,2,26.506,1,"[0, 2089, 1761, 1765, 498, 2030, 0]",5,8.782,1282.483,12.304,0.492,0.833,0.0,1.325,97.58,42.75
2026-12-07,PM,4,8,14.164,1999.752,2,26.506,2,"[0, 535, 2031, 2221, 0]",3,5.382,717.269,14.202,0.568,0.5,0.0,1.068,59.8,23.91
2026-12-07,PM,6,13,15.34,2229.167,2,14.225,1,"[0, 1628, 1673, 1677, 1685, 1417, 1754, 2142, 2188, 0]",8,8.953,1286.785,7.075,0.283,1.333,0.0,1.616,99.48,42.89
2026-12-07,PM,6,13,15.34,2229.167,2,14.225,2,"[0, 648, 2150, 1922, 1917, 239, 0]",5,6.386,942.382,7.15,0.294,0.833,0.0,1.127,70.96,31.41
2026-12-07,PM,8,9,14.208,2007.899,2,30.874,1,"[0, 1535, 691, 970, 697, 709, 303, 0]",6,8.819,1159.531,15.672,0.651,1.0,0.0,1.651,97.99,38.65
2026-12-07,PM,8,9,14.208,2007.899,2,30.874,2,"[0, 911, 1085, 588, 0]",3,5.389,848.368,15.202,0.608,0.5,0.0,1.108,59.88,28.28
2026-12-08,AM,2,18,15.849,2524.187,2,78.493,1,"[0, 678, 1315, 2107, 1610, 1612, 792, 513, 508, 474, 479, 1161, 464, 0]",12,8.999,1417.035,49.089,2.078,2.0,0.5,4.578,99.99,47.23
2026-12-08,AM,2,18,15.849,2524.187,2,78.493,2,"[0, 101, 82, 476, 449, 446, 1174, 0]",6,6.849,1107.152,29.404,1.176,1.0,0.0,2.176,76.1,36.91
2026-12-08,AM,3,18,15.435,2475.682,2,56.724,1,"[0, 1281, 534, 2029, 2046, 2054, 2057, 2071, 968, 1494, 2199, 983, 1210, 0]",12,8.892,1446.963,21.271,0.863,2.0,0.0,2.863,98.8,48.23
2026-12-08,AM,3,18,15.435,2475.682,2,56.724,2,"[0, 969, 112, 2237, 2240, 2243, 11, 0]",6,6.543,1028.719,35.453,1.418,1.0,0.0,2.418,72.7,34.29
2026-12-08,AM,5,18,15.797,2713.014,2,16.698,1,"[0, 231, 235, 238, 249, 949, 1967, 1972, 1983, 1985, 1994, 1708, 1546, 0]",12,8.731,1442.325,8.417,0.337,2.0,0.0,2.337,97.02,48.08
2026-12-08,AM,5,18,15.797,2713.014,2,16.698,2,"[0, 1285, 2159, 1787, 1794, 1696, 1727, 0]",6,7.066,1270.689,8.281,0.331,1.0,0.0,1.331,78.51,42.36
2026-12-08,AM,8,11,14.686,1911.439,2,57.805,1,"[0, 1092, 573, 166, 272, 282, 284, 176, 0]",7,8.466,1104.766,31.336,1.253,1.167,0.0,2.42,94.07,36.83
2026-12-08,AM,8,11,14.686,1911.439,2,57.805,2,"[0, 1386, 1044, 1060, 1069, 0]",4,6.22,806.673,26.469,1.059,0.667,0.0,1.725,69.11,26.89
2026-12-08,AM,9,12,14.013,2045.4,2,71.814,1,"[0, 1070, 190, 131, 126, 387, 1255, 32, 0]",7,8.627,1161.657,35.707,1.429,1.167,0.0,2.596,95.86,38.72
2026-12-08,AM,9,12,14.013,2045.4,2,71.814,2,"[0, 406, 390, 418, 1058, 431, 0]",5,5.385,883.743,36.107,1.444,0.833,0.0,2.278,59.84,29.46
2026-12-08,PM,1,12,15.841,2341.108,2,44.323,1,"[0, 1426, 1433, 1435, 1459, 958, 920, 316, 331, 0]",8,8.9,1298.584,21.355,0.854,1.333,0.0,2.188,98.89,43.29
2026-12-08,PM,1,12,15.841,2341.108,2,44.323,2,"[0, 1024, 322, 49, 74, 0]",4,6.941,1042.524,22.968,0.93,0.667,0.0,1.597,77.12,34.75
2026-12-08,PM,4,17,15.276,2412.95,2,13.606,1,"[0, 1607, 1631, 1671, 1678, 1680, 1684, 2157, 2169, 2181, 1903, 1911, 0]",11,8.989,1429.957,6.793,0.272,1.833,0.0,2.105,99.87,47.67
2026-12-08,PM,4,17,15.276,2412.95,2,13.606,2,"[0, 1925, 1927, 1928, 1930, 1953, 202, 0]",6,6.287,982.993,6.813,0.273,1.0,0.0,1.273,69.86,32.77
2026-12-08,PM,6,15,15.865,2414.812,2,20.59,1,"[0, 1870, 2097, 1847, 1817, 1815, 1811, 1832, 1735, 489, 2025, 0]",10,8.897,1447.56,9.6,0.387,1.667,0.0,2.054,98.86,48.25
2026-12-08,PM,6,15,15.865,2414.812,2,20.59,2,"[0, 527, 537, 1529, 1821, 1834, 0]",5,6.968,967.252,10.99,0.44,0.833,0.0,1.273,77.42,32.24
2026-12-08,PM,7,14,14.641,2079.963,2,35.658,1,"[0, 706, 722, 1325, 1399, 299, 255, 843, 585, 0]",8,8.787,1237.277,17.323,0.693,1.333,0.0,2.026,97.64,41.24
2026-12-08,PM,7,14,14.641,2079.963,2,35.658,2,"[0, 880, 881, 1357, 1358, 584, 1086, 0]",6,5.854,842.686,18.335,0.733,1.0,0.0,1.733,65.04,28.09
2026-12-09,AM,1,20,15.877,2374.861,2,82.735,1,"[0, 1454, 1455, 1465, 1474, 219, 1401, 1201, 333, 347, 353, 1409, 369, 0]",12,8.95,1277.23,34.986,1.399,2.0,0.0,3.399,99.44,42.57
2026-12-09,AM,1,20,15.877,2374.861,2,82.735,2,"[0, 800, 1196, 366, 367, 1172, 1413, 445, 485, 0]",8,6.927,1097.631,47.749,1.91,1.333,0.0,3.243,76.97,36.59
2026-12-09,AM,3,15,15.347,2333.899,2,62.526,1,"[0, 645, 1632, 1657, 1665, 1682, 2139, 2156, 978, 107, 0]",9,8.95,1399.712,21.115,0.845,1.5,0.0,2.345,99.44,46.66
2026-12-09,AM,3,15,15.347,2333.899,2,62.526,2,"[0, 2169, 2238, 2242, 996, 1012, 1105, 0]",6,6.398,934.187,41.411,1.656,1.0,0.0,2.656,71.08,31.14
2026-12-09,AM,4,16,15.852,2358.891,2,16.75,1,"[0, 2193, 2194, 2155, 1577, 1804, 1800, 1553, 1933, 2004, 2010, 2012, 0]",11,8.627,1370.857,8.761,0.353,1.833,0.0,2.187,95.86,45.7
2026-12-09,AM,4,16,15.852,2358.891,2,16.75,2,"[0, 1945, 1637, 960, 1369, 238, 0]",5,7.225,988.034,7.989,0.32,0.833,0.0,1.153,80.28,32.93
2026-12-09,AM,7,15,15.408,2296.259,2,55.22,1,"[0, 619, 590, 593, 597, 819, 846, 273, 1180, 1080, 0]",9,8.999,1379.804,25.099,1.005,1.5,0.0,2.505,99.99,45.99
2026-12-09,AM,7,15,15.408,2296.259,2,55.22,2,"[0, 1126, 1102, 550, 563, 573, 396, 0]",6,6.409,916.455,30.121,1.205,1.0,0.0,2.205,71.21,30.55
2026-12-09,PM,2,14,15.696,2179.181,2,54.781,1,"[0, 682, 688, 2080, 2093, 2127, 2116, 2101, 771, 0]",8,8.939,1238.495,26.752,1.082,1.333,0.0,2.415,99.32,41.28
2026-12-09,PM,2,14,15.696,2179.181,2,54.781,2,"[0, 1606, 2040, 966, 1521, 1518, 804, 0]",6,6.757,940.686,28.029,1.121,1.0,0.0,2.121,75.08,31.36
2026-12-09,PM,5,10,15.676,2146.547,2,16.363,1,"[0, 1687, 1692, 1731, 1732, 1742, 1745, 0]",6,8.796,1283.95,7.498,0.3,1.0,0.0,1.3,97.73,42.8
2026-12-09,PM,5,10,15.676,2146.547,2,16.363,2,"[0, 1842, 1856, 1815, 1836, 0]",4,6.881,862.597,8.865,0.355,0.667,0.0,1.021,76.45,28.75
2026-12-09,PM,6,12,12.845,1846.332,2,26.303,1,"[0, 1517, 1539, 1531, 1478, 705, 711, 723, 727, 0]",8,8.724,1232.836,11.255,0.45,1.333,0.0,1.784,96.93,41.09
2026-12-09,PM,6,12,12.845,1846.332,2,26.303,2,"[0, 734, 901, 902, 855, 0]",4,4.121,613.496,15.048,0.602,0.667,0.0,1.269,45.79,20.45
2026-12-09,PM,8,3,4.474,623.001,1,32.629,1,"[0, 398, 402, 1018, 0]",3,4.474,623.001,32.629,1.305,0.5,0.0,1.805,49.71,20.77
2026-12-10,AM,1,17,15.487,2241.919,2,54.079,1,"[0, 1421, 1444, 1458, 247, 201, 1364, 328, 69, 68, 1200, 47, 1191, 0]",12,8.63,1250.207,24.578,0.994,2.0,0.0,2.994,95.88,41.67
2026-12-10,AM,1,17,15.487,2241.919,2,54.079,2,"[0, 1132, 1156, 1171, 373, 466, 0]",5,6.857,991.712,29.501,1.18,0.833,0.0,2.013,76.19,33.06
2026-12-10,AM,10,11,13.278,1962.729,2,71.481,1,"[0, 1068, 183, 6, 9, 21, 560, 388, 0]",7,8.487,1305.504,36.559,1.524,1.167,0.0,2.69,94.3,43.52
2026-12-10,AM,10,11,13.278,1962.729,2,71.481,2,"[0, 1207, 1208, 1057, 424, 0]",4,4.791,657.225,34.922,1.397,0.667,0.0,2.064,53.23,21.91
2026-12-10,AM,3,17,14.413,2135.17,2,52.246,1,"[0, 641, 650, 682, 2093, 1760, 528, 2048, 2065, 2210, 979, 984, 149, 0]",12,8.979,1357.466,23.876,0.955,2.0,0.0,2.955,99.77,45.25
2026-12-10,AM,3,17,14.413,2135.17,2,52.246,2,"[0, 520, 154, 2231, 981, 2, 0]",5,5.434,777.704,28.37,1.135,0.833,0.0,1.968,60.38,25.92
2026-12-10,AM,8,15,15.931,2560.956,2,32.251,1,"[0, 1504, 1528, 691, 1481, 988, 739, 735, 733, 698, 693, 906, 0]",11,8.697,1543.132,17.251,0.724,1.833,0.0,2.557,96.64,51.44
2026-12-10,AM,8,15,15.931,2560.956,2,32.251,2,"[0, 874, 897, 607, 300, 0]",4,7.233,1017.824,15.0,0.6,0.667,0.0,1.267,80.37,33.93
2026-12-10,AM,9,16,15.003,2196.116,2,58.476,1,"[0, 854, 1023, 1028, 290, 276, 264, 1230, 258, 162, 164, 540, 563, 0]",12,8.675,1333.241,34.003,1.432,2.0,0.0,3.432,96.39,44.44
2026-12-10,AM,9,16,15.003,2196.116,2,58.476,2,"[0, 832, 1099, 544, 569, 0]",4,6.328,862.875,24.473,0.984,0.667,0.0,1.651,70.31,28.76
2026-12-10,PM,2,15,15.06,2262.201,2,69.118,1,"[0, 635, 2108, 2126, 2131, 2098, 1605, 2100, 1283, 1506, 761, 812, 1187, 0]",12,8.66,1452.984,34.107,1.402,2.0,0.0,3.402,96.22,48.43
2026-12-10,PM,2,15,15.06,2262.201,2,69.118,2,"[0, 1777, 211, 378, 0]",3,6.4,809.217,35.011,1.4,0.5,0.0,1.9,71.11,26.97
2026-12-10,PM,4,11,14.823,2353.181,2,54.181,1,"[0, 2086, 1593, 1590, 1601, 1633, 1658, 1662, 1117, 1119, 0]",9,8.536,1534.269,25.673,1.027,1.5,0.0,2.527,94.84,51.14
2026-12-10,PM,4,11,14.823,2353.181,2,54.181,2,"[0, 1008, 1013, 0]",2,6.287,818.912,28.508,1.14,0.333,0.0,1.474,69.86,27.3
