fecha,ventana,cluster_id_dia,ruta_id,orden_visita,node_id,es_deposito,km_ruta,tiempo_total_h,volumen_ruta_m3,peso_ruta_kg,tipo,direccion_original,direccion_normalizada,lat,lon
2026-12-03,AM,3,1,8,1924,0,9.017,2.361,8.723,1372.49,cliente,Calle Morandé 3761,CALLE MORANDÉ 3761,-33.43452185756808,-70.65443829443069
2026-12-03,AM,3,1,9,1939,0,9.017,2.361,8.723,1372.49,cliente,Calle Morandé 6751,CALLE MORANDÉ 6751,-33.43452185756808,-70.65443829443069
2026-12-03,AM,3,1,10,2191,0,9.017,2.361,8.723,1372.49,cliente,Calle Teatinos 975,CALLE TEATINOS 975,-33.432789157777776,-70.65576433999999
2026-12-03,AM,3,1,11,1968,0,9.017,2.361,8.723,1372.49,cliente,Calle San Antonio 2631,CALLE SAN ANTONIO 2631,-33.43487534738776,-70.64887247008978
2026-12-03,AM,3,1,12,1583,0,9.017,2.361,8.723,1372.49,cliente,Calle Bandera 9187,CALLE BANDERA 9187,-33.44046393300847,-70.65220603930719
2026-12-03,AM,3,1,13,0,1,9.017,2.361,8.723,1372.49,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-03,AM,3,2,0,0,1,40.021,2.434,7.199,1003.495,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-03,AM,3,2,1,1549,0,40.021,2.434,7.199,1003.495,cliente,Calle Bandera 3131,CALLE BANDERA 3131,-33.44046393300847,-70.65220603930719
2026-12-03,AM,3,2,2,2068,0,40.021,2.434,7.199,1003.495,cliente,Calle San Diego 9161,CALLE SAN DIEGO 9161,-33.46971150355578,-70.64855318455172
2026-12-03,AM,3,2,3,112,0,40.021,2.434,7.199,1003.495,cliente,Av. Departamental 2287,AV. DEPARTAMENTAL 2287,-33.49774282013423,-70.67137071879195
2026-12-03,AM,3,2,4,2205,0,40.021,2.434,7.199,1003.495,cliente,Gran Avenida José Miguel Carrera 1084,GRAN AVENIDA JOSÉ MIGUEL CARRERA 1084,-33.5575823,-70.6779859
2026-12-03,AM,3,2,5,1124,0,40.021,2.434,7.199,1003.495,cliente,Av. Vicuña Mackenna 8405,AV. VICUÑA MACKENNA 8405,-33.53269003199999,-70.59448258
2026-12-03,AM,3,2,6,0,1,40.021,2.434,7.199,1003.495,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-03,AM,5,1,0,0,1,26.205,3.048,8.89,1321.976,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-03,AM,5,1,1,878,0,26.205,3.048,8.89,1321.976,cliente,Av. Providencia 4275,AV. PROVIDENCIA 4275,-33.435086638100124,-70.62889344723304
2026-12-03,AM,5,1,2,886,0,26.205,3.048,8.89,1321.976,cliente,Av. Providencia 4727,AV. PROVIDENCIA 4727,-33.435086638100124,-70.62889344723304
2026-12-03,AM,5,1,3,596,0,26.205,3.048,8.89,1321.976,cliente,Av. Manuel Montt 401,AV. MANUEL MONTT 401,-33.432091364,-70.618345204
2026-12-03,AM,5,1,4,843,0,26.205,3.048,8.89,1321.976,cliente,Av. Pedro de Valdivia 8264,AV. PEDRO DE VALDIVIA 8264,-33.446682,-70.605953
2026-12-03,AM,5,1,5,845,0,26.205,3.048,8.89,1321.976,cliente,Av. Pedro de Valdivia 8517,AV. PEDRO DE VALDIVIA 8517,-33.446682,-70.605953
2026-12-03,AM,5,1,6,594,0,26.205,3.048,8.89,1321.976,cliente,Av. Manuel Montt 3031,AV. MANUEL MONTT 3031,-33.450409379191655,-70.61310094459272
2026-12-03,AM,5,1,7,610,0,26.205,3.048,8.89,1321.976,cliente,Av. Manuel Montt 5734,AV. MANUEL MONTT 5734,-33.450409379191655,-70.61310094459272
2026-12-03,AM,5,1,8,258,0,26.205,3.048,8.89,1321.976,cliente,Av. Irarrázaval 2033,AV. IRARRÁZAVAL 2033,-33.453654,-70.6098817
2026-12-03,AM,5,1,9,828,0,26.205,3.048,8.89,1321.976,cliente,Av. Pedro de Valdivia 4433,AV. PEDRO DE VALDIVIA 4433,-33.463943688,-70.606522622
2026-12-03,AM,5,1,10,546,0,26.205,3.048,8.89,1321.976,cliente,Av. Macul 2508,AV. MACUL 2508,-33.47767395176471,-70.59879762117647
2026-12-03,AM,5,1,11,569,0,26.205,3.048,8.89,1321.976,cliente,Av. Macul 7795,AV. MACUL 7795,-33.49707804581206,-70.59790889427815
2026-12-03,AM,5,1,12,988,0,26.205,3.048,8.89,1321.976,cliente,Av. Santa Rosa 5626,AV. SANTA ROSA 5626,-33.470603450000006,-70.6422032
2026-12-03,AM,5,1,13,0,1,26.205,3.048,8.89,1321.976,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-03,AM,5,2,0,0,1,26.235,2.049,6.708,962.761,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-03,AM,5,2,1,1112,0,26.235,2.049,6.708,962.761,cliente,Av. Vicuña Mackenna 578,AV. VICUÑA MACKENNA 578,-33.4486153,-70.6317957
2026-12-03,AM,5,2,2,297,0,26.235,2.049,6.708,962.761,cliente,Av. Irarrázaval 6780,AV. IRARRÁZAVAL 6780,-33.45211752135792,-70.62996532946244
2026-12-03,AM,5,2,3,302,0,26.235,2.049,6.708,962.761,cliente,Av. Irarrázaval 8302,AV. IRARRÁZAVAL 8302,-33.45211752135792,-70.62996532946244
2026-12-03,AM,5,2,4,296,0,26.235,2.049,6.708,962.761,cliente,Av. Irarrázaval 640,AV. IRARRÁZAVAL 640,-33.45318911472868,-70.62371892713178
2026-12-03,AM,5,2,5,1034,0,26.235,2.049,6.708,962.761,cliente,Av. Tobalaba 3402,AV. TOBALABA 3402,-33.4315625,-70.5848894
2026-12-03,AM,5,2,6,169,0,26.235,2.049,6.708,962.761,cliente,Av. Grecia 4946,AV. GRECIA 4946,-33.4685194,-70.5785103
2026-12-03,AM,5,2,7,0,1,26.235,2.049,6.708,962.761,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-03,AM,6,1,0,0,1,33.514,2.007,8.973,1247.718,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-03,AM,6,1,1,1180,0,33.514,2.007,8.973,1247.718,cliente,Avenida Américo Vespucio 2389,AVENIDA AMÉRICO VESPUCIO 2389,-33.476078076363635,-70.57821195272727
2026-12-03,AM,6,1,2,187,0,33.514,2.007,8.973,1247.718,cliente,Av. Grecia 7712,AV. GRECIA 7712,-33.474217767999995,-70.55036291280001
2026-12-03,AM,6,1,3,1076,0,33.514,2.007,8.973,1247.718,cliente,Av. Tobalaba 9986,AV. TOBALABA 9986,-33.4912094,-70.556329
2026-12-03,AM,6,1,4,1257,0,33.514,2.007,8.973,1247.718,cliente,Avenida La Florida 3026,AVENIDA LA FLORIDA 3026,-33.5158876737604,-70.58408346247862
2026-12-03,AM,6,1,5,0,1,33.514,2.007,8.973,1247.718,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-03,AM,6,2,0,0,1,28.354,1.467,3.692,577.109,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-03,AM,6,2,1,380,0,28.354,1.467,3.692,577.109,cliente,Av. La Florida 1002,AV. LA FLORIDA 1002,-33.519235429031845,-70.58115079491817
2026-12-03,AM,6,2,2,386,0,28.354,1.467,3.692,577.109,cliente,Av. La Florida 2133,AV. LA FLORIDA 2133,-33.519235429031845,-70.58115079491817
2026-12-03,AM,6,2,3,0,1,28.354,1.467,3.692,577.109,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-03,PM,2,1,0,0,1,28.534,2.641,8.883,1483.615,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-03,PM,2,1,1,665,0,28.534,2.641,8.883,1483.615,cliente,Av. Mapocho 6648,AV. MAPOCHO 6648,-33.432762,-70.686501
2026-12-03,PM,2,1,2,2108,0,28.534,2.641,8.883,1483.615,cliente,Calle Santo Domingo 6777,CALLE SANTO DOMINGO 6777,-33.438971360737774,-70.68787532598256
2026-12-03,PM,2,1,3,2126,0,28.534,2.641,8.883,1483.615,cliente,Calle Santo Domingo 9121,CALLE SANTO DOMINGO 9121,-33.438971360737774,-70.68787532598256
2026-12-03,PM,2,1,4,510,0,28.534,2.641,8.883,1483.615,cliente,Av. Libertador Bernardo O Higgins 4192,AV. LIBERTADOR BERNARDO O HIGGINS 4192,-33.4545525,-70.6933263
2026-12-03,PM,2,1,5,2052,0,28.534,2.641,8.883,1483.615,cliente,Calle San Diego 6019,CALLE SAN DIEGO 6019,-33.46971150355578,-70.64855318455172
2026-12-03,PM,2,1,6,1491,0,28.534,2.641,8.883,1483.615,cliente,Calle Arturo Prat 2589,CALLE ARTURO PRAT 2589,-33.49913642756964,-70.72387225161702
2026-12-03,PM,2,1,7,795,0,28.534,2.641,8.883,1483.615,cliente,Av. Pajaritos 7516,AV. PAJARITOS 7516,-33.488076083068606,-70.75138480605311
2026-12-03,PM,2,1,8,805,0,28.534,2.641,8.883,1483.615,cliente,Av. Pajaritos 9174,AV. PAJARITOS 9174,-33.488076083068606,-70.75138480605311
2026-12-03,PM,2,1,9,766,0,28.534,2.641,8.883,1483.615,cliente,Av. Pajaritos 3626,AV. PAJARITOS 3626,-33.4931941,-70.7560064
2026-12-03,PM,2,1,10,0,1,28.534,2.641,8.883,1483.615,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-03,PM,2,2,0,0,1,23.958,1.125,4.895,609.031,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-03,PM,2,2,1,744,0,23.958,1.125,4.895,609.031,cliente,Av. Pajaritos 1016,AV. PAJARITOS 1016,-33.5179575,-70.7573922
2026-12-03,PM,2,2,2,0,1,23.958,1.125,4.895,609.031,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-03,PM,4,1,0,0,1,12.811,2.361,8.853,1350.215,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-03,PM,4,1,1,1970,0,12.811,2.361,8.853,1350.215,cliente,Calle San Antonio 2929,CALLE SAN ANTONIO 2929,-33.43487534738776,-70.64887247008978
2026-12-03,PM,4,1,2,1991,0,12.811,2.361,8.853,1350.215,cliente,Calle San Antonio 6514,CALLE SAN ANTONIO 6514,-33.43487534738776,-70.64887247008978
2026-12-03,PM,4,1,3,1999,0,12.811,2.361,8.853,1350.215,cliente,Calle San Antonio 7911,CALLE SAN ANTONIO 7911,-33.43487534738776,-70.64887247008978
2026-12-03,PM,4,1,4,2003,0,12.811,2.361,8.853,1350.215,cliente,Calle San Antonio 8832,CALLE SAN ANTONIO 8832,-33.43487534738776,-70.64887247008978
2026-12-03,PM,4,1,5,2009,0,12.811,2.361,8.853,1350.215,cliente,Calle San Antonio 9379,CALLE SAN ANTONIO 9379,-33.43487534738776,-70.64887247008978
2026-12-03,PM,4,1,6,1871,0,12.811,2.361,8.853,1350.215,cliente,Calle Monjitas 4798,CALLE MONJITAS 4798,-33.436639090107406,-70.64200400967839
2026-12-03,PM,4,1,7,1834,0,12.811,2.361,8.853,1350.215,cliente,Calle Merced 6576,CALLE MERCED 6576,-33.43731790255185,-70.64174538474282
2026-12-03,PM,4,1,8,1744,0,12.811,2.361,8.853,1350.215,cliente,Calle Estado 8684,CALLE ESTADO 8684,-33.43949515564987,-70.64953513821996
2026-12-03,PM,4,1,9,1483,0,12.811,2.361,8.853,1350.215,cliente,Calle Arturo Prat 175,CALLE ARTURO PRAT 175,-33.44686055,-70.64992026
2026-12-03,PM,4,1,10,712,0,12.811,2.361,8.853,1350.215,cliente,Av. Matta 4672,AV. MATTA 4672,-33.45799120274538,-70.64211682398948
2026-12-03,PM,4,1,11,742,0,12.811,2.361,8.853,1350.215,cliente,Av. Matta 9543,AV. MATTA 9543,-33.45799120274538,-70.64211682398948
2026-12-03,PM,4,1,12,0,1,12.811,2.361,8.853,1350.215,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-03,PM,4,2,0,0,1,12.611,1.178,7.142,1064.674,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-03,PM,4,2,1,1479,0,12.611,1.178,7.142,1064.674,cliente,Calle Arturo Prat 1187,CALLE ARTURO PRAT 1187,-33.460701875000005,-70.6473110625
2026-12-03,PM,4,2,2,1508,0,12.611,1.178,7.142,1064.674,cliente,Calle Arturo Prat 4852,CALLE ARTURO PRAT 4852,-33.452475519393765,-70.64863131734094
2026-12-03,PM,4,2,3,536,0,12.611,1.178,7.142,1064.674,cliente,Av. Libertador Bernardo O Higgins 9819,AV. LIBERTADOR BERNARDO O HIGGINS 9819,-33.44378662227161,-70.65086273448715
2026-12-03,PM,4,2,4,1891,0,12.611,1.178,7.142,1064.674,cliente,Calle Monjitas 7974,CALLE MONJITAS 7974,-33.436639090107406,-70.64200400967839
2026-12-03,PM,4,2,5,0,1,12.611,1.178,7.142,1064.674,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-03,PM,7,1,0,0,1,31.853,1.607,5.095,633.233,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-03,PM,7,1,1,418,0,31.853,1.607,5.095,633.233,cliente,Av. La Florida 7678,AV. LA FLORIDA 7678,-33.5223756,-70.5788854
2026-12-03,PM,7,1,2,1052,0,31.853,1.607,5.095,633.233,cliente,Av. Tobalaba 5892,AV. TOBALABA 5892,-33.5145717,-70.5596454
2026-12-03,PM,7,1,3,0,1,31.853,1.607,5.095,633.233,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-04,AM,1,1,0,0,1,32.025,3.117,8.463,1351.113,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-04,AM,1,1,1,1427,0,32.025,3.117,8.463,1351.113,cliente,Calle Amunátegui 3146,CALLE AMUNÁTEGUI 3146,-33.41625625370045,-70.66756956491413
2026-12-04,AM,1,1,2,1447,0,32.025,3.117,8.463,1351.113,cliente,Calle Amunátegui 5971,CALLE AMUNÁTEGUI 5971,-33.41625625370045,-70.66756956491413
2026-12-04,AM,1,1,3,1468,0,32.025,3.117,8.463,1351.113,cliente,Calle Amunátegui 8910,CALLE AMUNÁTEGUI 8910,-33.41625625370045,-70.66756956491413
2026-12-04,AM,1,1,4,200,0,32.025,3.117,8.463,1351.113,cliente,Av. Independencia 2139,AV. INDEPENDENCIA 2139,-33.4076246,-70.6608615
2026-12-04,AM,1,1,5,198,0,32.025,3.117,8.463,1351.113,cliente,Av. Independencia 1274,AV. INDEPENDENCIA 1274,-33.411545295918366,-70.65735260000001
