fecha,ventana,cluster_id_dia,ruta_id,orden_visita,node_id,es_deposito,km_ruta,tiempo_total_h,volumen_ruta_m3,peso_ruta_kg,tipo,direccion_original,direccion_normalizada,lat,lon
2026-12-03,AM,2,1,14,1124,0,57.744,5.814,28.882,4209.619,cliente,Av. Vicuña Mackenna 8405,AV. VICUÑA MACKENNA 8405,-33.53269003199999,-70.59448258
2026-12-03,AM,2,1,15,418,0,57.744,5.814,28.882,4209.619,cliente,Av. La Florida 7678,AV. LA FLORIDA 7678,-33.5223756,-70.5788854
2026-12-03,AM,2,1,16,380,0,57.744,5.814,28.882,4209.619,cliente,Av. La Florida 1002,AV. LA FLORIDA 1002,-33.519235429031845,-70.58115079491817
2026-12-03,AM,2,1,17,386,0,57.744,5.814,28.882,4209.619,cliente,Av. La Florida 2133,AV. LA FLORIDA 2133,-33.519235429031845,-70.58115079491817
2026-12-03,AM,2,1,18,1257,0,57.744,5.814,28.882,4209.619,cliente,Avenida La Florida 3026,AVENIDA LA FLORIDA 3026,-33.5158876737604,-70.58408346247862
2026-12-03,AM,2,1,19,0,1,57.744,5.814,28.882,4209.619,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-03,AM,3,1,0,0,1,34.571,4.391,18.669,2831.125,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-03,AM,3,1,1,1593,0,34.571,4.391,18.669,2831.125,cliente,Calle Catedral 2615,CALLE CATEDRAL 2615,-33.4394687125,-70.67269285
2026-12-03,AM,3,1,2,1630,0,34.571,4.391,18.669,2831.125,cliente,Calle Catedral 9181,CALLE CATEDRAL 9181,-33.438738201983064,-70.66443720992424
2026-12-03,AM,3,1,3,1661,0,34.571,4.391,18.669,2831.125,cliente,Calle Compañía de Jesús 5241,CALLE COMPAÑÍA DE JESÚS 5241,-33.439644149230105,-70.66251983715254
2026-12-03,AM,3,1,4,536,0,34.571,4.391,18.669,2831.125,cliente,Av. Libertador Bernardo O Higgins 9819,AV. LIBERTADOR BERNARDO O HIGGINS 9819,-33.44378662227161,-70.65086273448715
2026-12-03,AM,3,1,5,1483,0,34.571,4.391,18.669,2831.125,cliente,Calle Arturo Prat 175,CALLE ARTURO PRAT 175,-33.44686055,-70.64992026
2026-12-03,AM,3,1,6,1508,0,34.571,4.391,18.669,2831.125,cliente,Calle Arturo Prat 4852,CALLE ARTURO PRAT 4852,-33.452475519393765,-70.64863131734094
2026-12-03,AM,3,1,7,712,0,34.571,4.391,18.669,2831.125,cliente,Av. Matta 4672,AV. MATTA 4672,-33.45799120274538,-70.64211682398948
2026-12-03,AM,3,1,8,742,0,34.571,4.391,18.669,2831.125,cliente,Av. Matta 9543,AV. MATTA 9543,-33.45799120274538,-70.64211682398948
2026-12-03,AM,3,1,9,1112,0,34.571,4.391,18.669,2831.125,cliente,Av. Vicuña Mackenna 578,AV. VICUÑA MACKENNA 578,-33.4486153,-70.6317957
2026-12-03,AM,3,1,10,302,0,34.571,4.391,18.669,2831.125,cliente,Av. Irarrázaval 8302,AV. IRARRÁZAVAL 8302,-33.45211752135792,-70.62996532946244
2026-12-03,AM,3,1,11,297,0,34.571,4.391,18.669,2831.125,cliente,Av. Irarrázaval 6780,AV. IRARRÁZAVAL 6780,-33.45211752135792,-70.62996532946244
2026-12-03,AM,3,1,12,296,0,34.571,4.391,18.669,2831.125,cliente,Av. Irarrázaval 640,AV. IRARRÁZAVAL 640,-33.45318911472868,-70.62371892713178
2026-12-03,AM,3,1,13,828,0,34.571,4.391,18.669,2831.125,cliente,Av. Pedro de Valdivia 4433,AV. PEDRO DE VALDIVIA 4433,-33.463943688,-70.606522622
2026-12-03,AM,3,1,14,546,0,34.571,4.391,18.669,2831.125,cliente,Av. Macul 2508,AV. MACUL 2508,-33.47767395176471,-70.59879762117647
2026-12-03,AM,3,1,15,1180,0,34.571,4.391,18.669,2831.125,cliente,Avenida Américo Vespucio 2389,AVENIDA AMÉRICO VESPUCIO 2389,-33.476078076363635,-70.57821195272727
2026-12-03,AM,3,1,16,1076,0,34.571,4.391,18.669,2831.125,cliente,Av. Tobalaba 9986,AV. TOBALABA 9986,-33.4912094,-70.556329
2026-12-03,AM,3,1,17,1052,0,34.571,4.391,18.669,2831.125,cliente,Av. Tobalaba 5892,AV. TOBALABA 5892,-33.5145717,-70.5596454
2026-12-03,AM,3,1,18,569,0,34.571,4.391,18.669,2831.125,cliente,Av. Macul 7795,AV. MACUL 7795,-33.49707804581206,-70.59790889427815
2026-12-03,AM,3,1,19,0,1,34.571,4.391,18.669,2831.125,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-03,PM,4,1,0,0,1,29.345,4.181,18.103,2579.202,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-03,PM,4,1,1,1939,0,29.345,4.181,18.103,2579.202,cliente,Calle Morandé 6751,CALLE MORANDÉ 6751,-33.43452185756808,-70.65443829443069
2026-12-03,PM,4,1,2,1924,0,29.345,4.181,18.103,2579.202,cliente,Calle Morandé 3761,CALLE MORANDÉ 3761,-33.43452185756808,-70.65443829443069
2026-12-03,PM,4,1,3,2177,0,29.345,4.181,18.103,2579.202,cliente,Calle Teatinos 7628,CALLE TEATINOS 7628,-33.436656955578805,-70.65568127045138
2026-12-03,PM,4,1,4,2166,0,29.345,4.181,18.103,2579.202,cliente,Calle Teatinos 6266,CALLE TEATINOS 6266,-33.436656955578805,-70.65568127045138
2026-12-03,PM,4,1,5,2160,0,29.345,4.181,18.103,2579.202,cliente,Calle Teatinos 5180,CALLE TEATINOS 5180,-33.436656955578805,-70.65568127045138
2026-12-03,PM,4,1,6,2158,0,29.345,4.181,18.103,2579.202,cliente,Calle Teatinos 4659,CALLE TEATINOS 4659,-33.436656955578805,-70.65568127045138
2026-12-03,PM,4,1,7,1549,0,29.345,4.181,18.103,2579.202,cliente,Calle Bandera 3131,CALLE BANDERA 3131,-33.44046393300847,-70.65220603930719
2026-12-03,PM,4,1,8,1583,0,29.345,4.181,18.103,2579.202,cliente,Calle Bandera 9187,CALLE BANDERA 9187,-33.44046393300847,-70.65220603930719
2026-12-03,PM,4,1,9,1744,0,29.345,4.181,18.103,2579.202,cliente,Calle Estado 8684,CALLE ESTADO 8684,-33.43949515564987,-70.64953513821996
2026-12-03,PM,4,1,10,1871,0,29.345,4.181,18.103,2579.202,cliente,Calle Monjitas 4798,CALLE MONJITAS 4798,-33.436639090107406,-70.64200400967839
2026-12-03,PM,4,1,11,1834,0,29.345,4.181,18.103,2579.202,cliente,Calle Merced 6576,CALLE MERCED 6576,-33.43731790255185,-70.64174538474282
2026-12-03,PM,4,1,12,594,0,29.345,4.181,18.103,2579.202,cliente,Av. Manuel Montt 3031,AV. MANUEL MONTT 3031,-33.450409379191655,-70.61310094459272
2026-12-03,PM,4,1,13,610,0,29.345,4.181,18.103,2579.202,cliente,Av. Manuel Montt 5734,AV. MANUEL MONTT 5734,-33.450409379191655,-70.61310094459272
2026-12-03,PM,4,1,14,258,0,29.345,4.181,18.103,2579.202,cliente,Av. Irarrázaval 2033,AV. IRARRÁZAVAL 2033,-33.453654,-70.6098817
2026-12-03,PM,4,1,15,843,0,29.345,4.181,18.103,2579.202,cliente,Av. Pedro de Valdivia 8264,AV. PEDRO DE VALDIVIA 8264,-33.446682,-70.605953
2026-12-03,PM,4,1,16,845,0,29.345,4.181,18.103,2579.202,cliente,Av. Pedro de Valdivia 8517,AV. PEDRO DE VALDIVIA 8517,-33.446682,-70.605953
2026-12-03,PM,4,1,17,169,0,29.345,4.181,18.103,2579.202,cliente,Av. Grecia 4946,AV. GRECIA 4946,-33.4685194,-70.5785103
2026-12-03,PM,4,1,18,187,0,29.345,4.181,18.103,2579.202,cliente,Av. Grecia 7712,AV. GRECIA 7712,-33.474217767999995,-70.55036291280001
2026-12-03,PM,4,1,19,0,1,29.345,4.181,18.103,2579.202,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-03,PM,5,1,0,0,1,19.212,2.768,11.092,1617.008,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-03,PM,5,1,1,2191,0,19.212,2.768,11.092,1617.008,cliente,Calle Teatinos 975,CALLE TEATINOS 975,-33.432789157777776,-70.65576433999999
2026-12-03,PM,5,1,2,1968,0,19.212,2.768,11.092,1617.008,cliente,Calle San Antonio 2631,CALLE SAN ANTONIO 2631,-33.43487534738776,-70.64887247008978
2026-12-03,PM,5,1,3,1970,0,19.212,2.768,11.092,1617.008,cliente,Calle San Antonio 2929,CALLE SAN ANTONIO 2929,-33.43487534738776,-70.64887247008978
2026-12-03,PM,5,1,4,1991,0,19.212,2.768,11.092,1617.008,cliente,Calle San Antonio 6514,CALLE SAN ANTONIO 6514,-33.43487534738776,-70.64887247008978
2026-12-03,PM,5,1,5,1999,0,19.212,2.768,11.092,1617.008,cliente,Calle San Antonio 7911,CALLE SAN ANTONIO 7911,-33.43487534738776,-70.64887247008978
2026-12-03,PM,5,1,6,2003,0,19.212,2.768,11.092,1617.008,cliente,Calle San Antonio 8832,CALLE SAN ANTONIO 8832,-33.43487534738776,-70.64887247008978
2026-12-03,PM,5,1,7,2009,0,19.212,2.768,11.092,1617.008,cliente,Calle San Antonio 9379,CALLE SAN ANTONIO 9379,-33.43487534738776,-70.64887247008978
2026-12-03,PM,5,1,8,1891,0,19.212,2.768,11.092,1617.008,cliente,Calle Monjitas 7974,CALLE MONJITAS 7974,-33.436639090107406,-70.64200400967839
2026-12-03,PM,5,1,9,878,0,19.212,2.768,11.092,1617.008,cliente,Av. Providencia 4275,AV. PROVIDENCIA 4275,-33.435086638100124,-70.62889344723304
2026-12-03,PM,5,1,10,886,0,19.212,2.768,11.092,1617.008,cliente,Av. Providencia 4727,AV. PROVIDENCIA 4727,-33.435086638100124,-70.62889344723304
2026-12-03,PM,5,1,11,596,0,19.212,2.768,11.092,1617.008,cliente,Av. Manuel Montt 401,AV. MANUEL MONTT 401,-33.432091364,-70.618345204
2026-12-03,PM,5,1,12,1034,0,19.212,2.768,11.092,1617.008,cliente,Av. Tobalaba 3402,AV. TOBALABA 3402,-33.4315625,-70.5848894
2026-12-03,PM,5,1,13,0,1,19.212,2.768,11.092,1617.008,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-04,AM,2,1,0,0,1,48.409,5.647,22.508,3255.082,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-04,AM,2,1,1,637,0,48.409,5.647,22.508,3255.082,cliente,Av. Mapocho 1404,AV. MAPOCHO 1404,-33.432762,-70.686501
2026-12-04,AM,2,1,2,659,0,48.409,5.647,22.508,3255.082,cliente,Av. Mapocho 5244,AV. MAPOCHO 5244,-33.432762,-70.686501
2026-12-04,AM,2,1,3,674,0,48.409,5.647,22.508,3255.082,cliente,Av. Mapocho 7888,AV. MAPOCHO 7888,-33.432762,-70.686501
2026-12-04,AM,2,1,4,1318,0,48.409,5.647,22.508,3255.082,cliente,Avenida Mapocho 9885,AVENIDA MAPOCHO 9885,-33.432762,-70.686501
2026-12-04,AM,2,1,5,2119,0,48.409,5.647,22.508,3255.082,cliente,Calle Santo Domingo 8242,CALLE SANTO DOMINGO 8242,-33.438971360737774,-70.68787532598256
2026-12-04,AM,2,1,6,495,0,48.409,5.647,22.508,3255.082,cliente,Av. Libertador Bernardo O Higgins 2588,AV. LIBERTADOR BERNARDO O HIGGINS 2588,-33.4493354,-70.6727827
2026-12-04,AM,2,1,7,520,0,48.409,5.647,22.508,3255.082,cliente,Av. Libertador Bernardo O Higgins 5746,AV. LIBERTADOR BERNARDO O HIGGINS 5746,-33.448743251107814,-70.67154545028562
2026-12-04,AM,2,1,8,2028,0,48.409,5.647,22.508,3255.082,cliente,Calle San Diego 2452,CALLE SAN DIEGO 2452,-33.46971150355578,-70.64855318455172
2026-12-04,AM,2,1,9,1493,0,48.409,5.647,22.508,3255.082,cliente,Calle Arturo Prat 2679,CALLE ARTURO PRAT 2679,-33.47960846326531,-70.64657574693878
2026-12-04,AM,2,1,10,148,0,48.409,5.647,22.508,3255.082,cliente,Av. Departamental 8533,AV. DEPARTAMENTAL 8533,-33.49342680302045,-70.67774623290455
2026-12-04,AM,2,1,11,113,0,48.409,5.647,22.508,3255.082,cliente,Av. Departamental 2586,AV. DEPARTAMENTAL 2586,-33.49639758636363,-70.67380454545456
2026-12-04,AM,2,1,12,102,0,48.409,5.647,22.508,3255.082,cliente,Av. Departamental 1018,AV. DEPARTAMENTAL 1018,-33.5038862,-70.6533757
2026-12-04,AM,2,1,13,984,0,48.409,5.647,22.508,3255.082,cliente,Av. Santa Rosa 5380,AV. SANTA ROSA 5380,-33.507015,-70.6384402
2026-12-04,AM,2,1,14,980,0,48.409,5.647,22.508,3255.082,cliente,Av. Santa Rosa 5046,AV. SANTA ROSA 5046,-33.50361877575757,-70.63861415050505
2026-12-04,AM,2,1,15,1107,0,48.409,5.647,22.508,3255.082,cliente,Av. Vicuña Mackenna 4674,AV. VICUÑA MACKENNA 4674,-33.4969458,-70.6164608
2026-12-04,AM,2,1,16,433,0,48.409,5.647,22.508,3255.082,cliente,Av. La Florida 9689,AV. LA FLORIDA 9689,-33.5433136,-70.5702714
2026-12-04,AM,2,1,17,1382,0,48.409,5.647,22.508,3255.082,cliente,Avenida Santa Rosa 7174,AVENIDA SANTA ROSA 7174,-33.526553832653065,-70.635556892517
2026-12-04,AM,2,1,18,2255,0,48.409,5.647,22.508,3255.082,cliente,Gran Avenida José Miguel Carrera 9890,GRAN AVENIDA JOSÉ MIGUEL CARRERA 9890,-33.5503566,-70.6721017
2026-12-04,AM,2,1,19,0,1,48.409,5.647,22.508,3255.082,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-04,AM,3,1,0,0,1,36.071,4.443,23.955,3469.237,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-04,AM,3,1,1,491,0,36.071,4.443,23.955,3469.237,cliente,Av. Libertador Bernardo O Higgins 1672,AV. LIBERTADOR BERNARDO O HIGGINS 1672,-33.44641763589743,-70.6599249948718
2026-12-04,AM,3,1,2,1512,0,36.071,4.443,23.955,3469.237,cliente,Calle Arturo Prat 5100,CALLE ARTURO PRAT 5100,-33.452475519393765,-70.64863131734094
2026-12-04,AM,3,1,3,1535,0,36.071,4.443,23.955,3469.237,cliente,Calle Arturo Prat 9278,CALLE ARTURO PRAT 9278,-33.452475519393765,-70.64863131734094
2026-12-04,AM,3,1,4,961,0,36.071,4.443,23.955,3469.237,cliente,Av. Santa Rosa 1012,AV. SANTA ROSA 1012,-33.4575059,-70.643308975
2026-12-04,AM,3,1,5,709,0,36.071,4.443,23.955,3469.237,cliente,Av. Matta 4411,AV. MATTA 4411,-33.45799120274538,-70.64211682398948
2026-12-04,AM,3,1,6,719,0,36.071,4.443,23.955,3469.237,cliente,Av. Matta 5603,AV. MATTA 5603,-33.45799120274538,-70.64211682398948
2026-12-04,AM,3,1,7,1326,0,36.071,4.443,23.955,3469.237,cliente,Avenida Matta 7432,AVENIDA MATTA 7432,-33.45799120274538,-70.64211682398948
2026-12-04,AM,3,1,8,194,0,36.071,4.443,23.955,3469.237,cliente,Av. Grecia 943,AV. GRECIA 943,-33.46049613448276,-70.6220507
2026-12-04,AM,3,1,9,1290,0,36.071,4.443,23.955,3469.237,cliente,Avenida Macul 2271,AVENIDA MACUL 2271,-33.475424546938775,-70.59900136938775
2026-12-04,AM,3,1,10,571,0,36.071,4.443,23.955,3469.237,cliente,Av. Macul 791,AV. MACUL 791,-33.49707804581206,-70.59790889427815
2026-12-04,AM,3,1,11,22,0,36.071,4.443,23.955,3469.237,cliente,Av. Américo Vespucio 4961,AV. AMÉRICO VESPUCIO 4961,-33.512983,-70.5938519
2026-12-04,AM,3,1,12,124,0,36.071,4.443,23.955,3469.237,cliente,Av. Departamental 4795,AV. DEPARTAMENTAL 4795,-33.5103234,-70.5845273
2026-12-04,AM,3,1,13,1260,0,36.071,4.443,23.955,3469.237,cliente,Avenida La Florida 4780,AVENIDA LA FLORIDA 4780,-33.5158876737604,-70.58408346247862
2026-12-04,AM,3,1,14,427,0,36.071,4.443,23.955,3469.237,cliente,Av. La Florida 934,AV. LA FLORIDA 934,-33.519235429031845,-70.58115079491817
2026-12-04,AM,3,1,15,420,0,36.071,4.443,23.955,3469.237,cliente,Av. La Florida 7983,AV. LA FLORIDA 7983,-33.5250518,-70.5777783
2026-12-04,AM,3,1,16,134,0,36.071,4.443,23.955,3469.237,cliente,Av. Departamental 6137,AV. DEPARTAMENTAL 6137,-33.511167,-70.5699378
